ev_stand,ev_hit,ev_double,realized_units,stand_shadow_units,hit_shadow_units
-1.000000,+1.000000,+0.178125,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.331190,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.259259,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.797945,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.090278,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.123675,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.241758,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.799257,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.924528,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.908046,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.812500,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.555556,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.915323,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.805907,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.169643,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.809091,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.902778,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.327014,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.679612,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.458738,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.616915,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.168342,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.836735,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.129199,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.832021,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.630319,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.387534,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.676712,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.636111,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.321127,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.925926,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.354839,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.226190,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.328313,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.467492,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.811912,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.926752,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.246753,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.357860,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.335593,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.617021,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.374545,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+0.000000,+0.000000,-0.387597,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.765873,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.428571,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.925439,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.294643,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.609091,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.260664,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.286408,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.313869,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.078086,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.534527,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.466321,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.926316,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.452128,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.133515,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.922865,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.539773,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.853801,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.142012,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.850299,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.536585,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.851393,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.849057,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.482428,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.211726,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.441077,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.374570,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.493007,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.577617,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.279412,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.932584,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.923954,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.925197,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.362903,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.720165,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.092437,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.636752,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.169565,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.306306,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.610706,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.388060,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.921914,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.926209,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.765464,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.608924,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.090426,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.930108,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.531335,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,+0.146006,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.701408,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.394286,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.286127,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.529412,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.684524,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.928793,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.493711,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.530351,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.113636,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.927393,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.335570,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.064846,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.923875,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,+0.147368,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.927007,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.312268,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+0.160784,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.312000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.306122,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.850000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.500000,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.593074,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.321267,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.938389,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.844660,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.145320,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.853165,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.141026,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.220779,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.923684,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.072000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.371585,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.925208,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.929972,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.932011,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.862464,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+1.000000,-0.294643,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.178248,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.764706,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.605016,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.932039,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.315789,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.244147,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.387755,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.582759,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.932624,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.931159,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,+0.184502,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.928571,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.406250,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.104000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.775510,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.579832,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.158798,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.691630,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.009009,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.142857,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.469484,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.616505,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.764706,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.455446,+1.000000,-1.000000,+1.000000
+0.000000,+0.000000,-0.844612,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,+0.096447,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.092784,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.066313,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.167116,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.839335,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.613445,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+0.086705,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.841176,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.319403,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.323263,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.006154,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.379310,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.828025,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.600649,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.171617,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.605351,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.508532,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.313589,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.460993,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.400722,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.641026,+0.000000,+0.000000,+0.000000
-1.000000,+0.000000,-0.903346,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.177358,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.799228,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.795276,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.759036,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.472340,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.547511,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.483871,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.914692,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.271845,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.311436,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.928747,+0.000000,-1.000000,+0.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,-0.698492,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.852792,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.850900,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.597403,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.923885,+0.000000,-1.000000,+0.000000
-1.000000,+0.000000,-0.919355,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.258856,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.232044,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.086835,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.284091,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.924242,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.240741,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.260188,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.929712,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.150327,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.936877,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.229730,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.637931,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.651246,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.362319,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.610294,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.580524,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.408560,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.144578,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.617647,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.422907,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.453704,+0.000000,+0.000000,+0.000000
+1.000000,+1.000000,-0.601896,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.611650,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.771845,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.468983,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.771930,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.612658,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.310881,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.231579,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.450667,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.771978,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.788136,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,+0.151862,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.629851,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.361702,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.922601,+0.000000,-1.000000,+0.000000
+0.000000,+0.000000,-0.410658,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.765079,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.088525,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.143813,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.142373,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.349481,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.577465,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.436364,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.276753,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.593985,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.935115,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.292969,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.932271,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.937500,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.512712,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.281385,+1.000000,+1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+0.139640,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.862385,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.504762,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.424390,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.374690,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.609137,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.391753,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.455026,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.458445,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.396739,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.469780,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.927577,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.839080,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.615160,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.086053,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.762918,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.617555,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.226837,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.922078,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.598684,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.461538,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.006969,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.099291,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.933824,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,+0.037594,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.919540,+0.000000,-1.000000,+0.000000
+0.000000,+0.000000,-0.548638,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,-0.476190,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.060729,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.481481,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.084034,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.502146,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,-0.656388,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.937220,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.798165,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.285047,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+0.000000,-0.936275,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.611650,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.307125,+1.000000,-1.000000,+1.000000
+1.000000,+1.000000,+0.153846,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+0.390428,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,+1.000000,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,-0.771654,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
+1.000000,+1.000000,+0.212938,+1.000000,+1.000000,+1.000000
+1.000000,+1.000000,-0.551913,+1.000000,+1.000000,+1.000000
-1.000000,+1.000000,+0.154696,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.462185,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.461756,+1.000000,-1.000000,+1.000000
-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
-1.000000,+0.000000,-0.682216,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,-0.304734,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.924242,+0.000000,-1.000000,+0.000000
-1.000000,+1.000000,+0.018462,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.308411,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.784127,+1.000000,-1.000000,+1.000000
-1.000000,+1.000000,-0.536977,+1.000000,-1.000000,+1.000000
-1.000000,+0.000000,-0.931148,+0.000000,-1.000000,+0.000000
+1.000000,+1.000000,-0.860000,+1.000000,+1.000000,+1.000000
+0.000000,+0.000000,-0.857627,+0.000000,+0.000000,+0.000000
-1.000000,+1.000000,+0.034364,+1.000000,-1.000000,+1.000000
